-0.18458313 -7.7386937 -2.2446792 2.0482166 4.920707 2.1128693 3.2227694988250732 1 0.99967235
-3.2397435 -7.912198 -2.2014368 2.6107702 6.7061334 3.4161549 3.0817172527313232 1 0.99782586
-2.884451 0.18508458 -1.797179 1.8243921 4.484732 1.5070533 3.234053611755371 0 0.991587
-3.3476405 -13.707269 -2.270664 2.7174237 8.568904 3.3895702 3.1441867351531982 2 0.897336
-5.0239496 11.856369 -1.2202371 2.0392356 5.0104146 2.0943806 2.5507724285125732 0 0.85415626
-0.1212323 10.703424 -1.170109 1.999793 0.5791486 1.071273 3.992842674255371 9 0.8254491
1.2307172 9.417134 -1.3999777 1.9392126 0.5905713 1.1355025 3.867842674255371 9 0.79117644
-12.344966 8.43644 -1.6178838 0.51384014 0.5791486 1.7783458 6.379552515345164 7 0.7699462
7.170041 -7.3380294 -2.0940146 0.49319106 0.47919422 1.3377855 4.848555564880371 8 0.7661187
-3.1994598 13.93092 -0.97546256 0.40807194 0.4195965 0.79135484 6.016095550852366 8 0.74017435
3.120898 8.937605 -1.3739696 2.281606 3.9336798 3.050283 6.604230316477366 4 0.7360213
-11.576556 8.091479 -1.5841117 0.5464461 0.60753554 1.7244736 6.369916351633616 7 0.7226249
11.550564 -19.452528 -2.7947166 3.1064277 0.43973333 0.8956832 4.757430076599121 9 0.68394744
11.577392 -22.43995 -3.0167832 3.1307914 0.45060113 0.9198947 4.704115867614746 9 0.6701767
-12.843666 9.380068 -1.5798521 0.54698 0.61770576 1.7774776 6.428380640345164 7 0.66508436
-10.71546 8.436816 -1.523484 0.5882583 0.624377 1.7194289 6.382482202845164 7 0.64735246
11.660383 -23.527163 -3.089077 3.14919 0.45369196 0.91995084 4.680037498474121 9 0.6465718
2.5186794 7.6707463 -1.4073007 2.0835211 0.57408077 1.1140157 4.197920799255371 9 0.6436653
-18.532845 9.476515 -1.5098112 0.48744518 0.46535897 1.7975521 4.926680564880371 7 0.6408606
-11.336776 9.455579 -1.5539922 0.57183236 0.6105093 1.7550547 6.494786890345164 7 0.6371437
11.852358 -25.371376 -3.2347872 3.1894248 0.47038487 0.90668386 4.632063865661621 9 0.6213111
-13.351652 8.847677 -1.6421936 0.5007131 0.5429982 1.7722778 6.463117035227366 7 0.61901075
11.343378 14.740867 -0.80385005 0.817938 1.8860184 1.925669 4.9843573570251465 5 0.6138154
11.90618 -27.555536 -3.3502793 3.1553466 0.50170106 0.9052462 4.652205467224121 9 0.6048658
-17.460636 9.076435 -1.5373025 0.47988805 0.4713045 1.8037065 4.8105292320251465 7 0.6031724
11.888128 -26.41868 -3.2886288 3.1863117 0.4848428 0.9030388 4.645857810974121 9 0.5936093
-16.859379 8.578896 -1.5513161 0.49705917 0.47500098 1.7809527 4.322920799255371 7 0.592195
-14.1513195 9.542248 -1.6246793 0.49900463 0.5387725 1.8231868 6.536779077845164 7 0.59066117
-14.162185 8.627203 -1.6246936 0.49246913 0.5257782 1.7636452 6.511388452845164 7 0.5873515
-25.681622 26.595278 -1.1473589 1.9439527 4.568722 1.6771398 7.65720001061494 0 0.5861083
12.031638 -28.552778 -3.484386 3.1987824 0.5100996 0.929319 4.668990135192871 9 0.5851011
-2.7353508 28.300085 -0.21144521 2.7873044 7.6287866 3.1471093 5.50846782525117 1 0.583856
-15.924233 8.453114 -1.5813261 0.48625657 0.49731088 1.7696836 3.702803611755371 7 0.57648236
-16.856369 9.276183 -1.5764768 0.4827082 0.49247798 1.8107661 4.377120018005371 7 0.57075006
-12.457251 10.624194 -1.5276897 0.59142643 0.6311204 1.7922935 6.557355316477366 7 0.5696731
-14.300085 10.399374 -1.586062 0.54591274 0.6022193 1.8240772 6.568029077845164 7 0.56643826
-13.548265 9.840082 -1.568618 0.56503236 0.63669175 1.8116504 6.499371918039866 7 0.56289744
-24.117556 19.53389 -1.2940592 1.9978411 4.739135 1.7879231 7.86618438561494 0 0.5603128
-19.773964 10.314294 -1.4848595 0.49078876 0.45948842 1.79843 4.957564353942871 7 0.5597413
12.083456 -30.310951 -3.5830398 3.2459846 0.54193866 0.93912643 4.699172019958496 9 0.55591744
-15.177061 9.535728 -1.6128881 0.48911414 0.5283517 1.7966746 6.760411890345164 7 0.5483712
3.687545 10.686301 -1.3465657 2.4549878 3.870803 2.913444 6.135236175852366 4 0.54776645
-10.569828 9.33034 -1.5036395 0.61950696 0.6601179 1.7559118 6.433263452845164 7 0.53288096
-2.5449224 12.522974 -1.0316362 0.40667954 0.40077293 0.74549925 6.247998627024241 8 0.5317869
-29.917454 16.257128 -1.3929433 2.6752942 7.293671 2.9593241 7.904393823938914 3 0.5294154
-0.66163653 11.993862 -1.1040037 2.1132338 0.58369094 1.0269529 4.143233299255371 9 0.50649226
-2.2000349 26.778477 -0.27882195 2.644126 7.166582 3.1842065 8.539709242182322 1 0.5051611
-19.10342 10.212665 -1.4928434 0.48792145 0.47038487 1.8231868 4.925459861755371 7 0.5011864
