23.924139 8.865396 -2.310274 2.9040043 12.322428 4.3310947 4.475996971130371 3 0.9190633
25.100653 9.266321 -2.2594154 2.9296403 12.50426 4.3992996 4.398360252380371 3 0.8754679
5.356834 3.980062 -1.8342806 1.8128481 4.4346485 1.5019109 6.009015472727366 0 0.8700462
21.36753 4.9135356 -2.5933194 1.895216 4.456355 1.4938657 4.507979393005371 0 0.85476345
-6.7768044 29.469746 -0.529969 1.9007764 4.613557 1.5439224 5.810040863352366 0 0.69554484
28.304934 7.6036344 -2.4412625 1.8431956 4.3573766 1.5667049 4.457198143005371 0 0.6670392
18.129925 0.097162336 -2.4892545 0.4999802 0.43418604 1.8267511 5.265304088592529 7 0.6461254
23.62011 5.4414964 -2.618716 1.9072844 4.4520054 1.5085257 4.506392478942871 0 0.60299706
8.43247 17.514124 -0.94541955 0.4676284 0.83691555 1.646308 8.03903594811494 7 0.5834407
-7.2066474 31.143631 -0.5209317 1.9496562 4.718354 1.5805354 5.845685394602366 0 0.56190604
18.721737 0.12223524 -2.5745435 0.51333857 0.45413524 1.8591459 5.128584861755371 7 0.5604632
9.388342 19.317303 -0.9112708 0.48388812 0.58941895 1.7010573 4.8925604820251465 7 0.5455884
8.852785 18.3509 -0.9330224 0.47661874 0.65562075 1.6820605 4.851119041442871 7 0.539984
-30.20531 49.093727 0.70658 1.9439527 4.4108934 1.6665276 2.6760165691375732 0 0.5298108
-29.514292 47.846676 0.62267435 1.9250612 4.4346485 1.6624639 2.6201083660125732 0 0.5276664
11.684035 15.51028 -1.250591 0.655609 1.5893503 1.7576274 8.03708282311494 6 0.5062329
